,is_paid,price,num_subscribers,level,content_duration,subject
3307,False,0,4499,All Levels,2.0,Web Development
3308,True,55,1993,All Levels,4.0,Web Development
3309,True,30,424,Intermediate Level,1.0,Web Development
3310,False,0,3782,Beginner Level,1.5,Web Development
3311,True,30,1551,All Levels,7.5,Web Development
3312,True,20,954,Beginner Level,16.0,Web Development
3313,False,0,7304,All Levels,2.0,Web Development
3314,False,0,15462,Beginner Level,4.5,Web Development
3315,False,0,6958,Beginner Level,3.5,Web Development
3316,True,50,964,All Levels,2.5,Web Development
3317,False,0,3571,Beginner Level,1.0,Web Development
3318,True,200,2421,All Levels,3.0,Web Development
3319,False,0,21689,All Levels,1.0,Web Development
3320,False,0,5542,All Levels,1.0,Web Development
3321,False,0,7922,Beginner Level,1.5,Web Development
3322,False,0,7055,All Levels,2.0,Web Development
3323,True,95,767,Beginner Level,5.5,Web Development
3324,False,0,3766,Beginner Level,0.7,Web Development
3325,False,0,70773,All Levels,6.0,Web Development
3326,True,195,2497,All Levels,26.0,Web Development
3327,True,95,799,Beginner Level,6.0,Web Development
3328,False,0,41478,All Levels,3.0,Web Development
3329,True,125,867,All Levels,4.0,Web Development
3330,False,0,2097,Intermediate Level,2.0,Web Development
3331,False,0,5533,Beginner Level,1.0,Web Development
3332,True,175,534,Beginner Level,4.0,Web Development
3333,True,85,197,Beginner Level,3.5,Web Development
3334,True,75,533,Intermediate Level,3.0,Web Development
3335,True,20,1036,Beginner Level,2.0,Web Development
3336,False,0,4503,All Levels,21.0,Web Development
3337,False,0,8592,Beginner Level,2.5,Web Development
3338,True,165,183,Intermediate Level,5.5,Web Development
3339,True,35,903,All Levels,0.55,Web Development
3340,True,80,1236,All Levels,0.5,Web Development
3341,True,50,305,All Levels,2.0,Web Development
3342,False,0,1544,Beginner Level,1.0,Web Development
3343,True,100,1020,Beginner Level,6.0,Web Development
3344,True,80,325,All Levels,5.0,Web Development
3345,False,0,3227,Intermediate Level,2.0,Web Development
3346,True,20,659,All Levels,3.5,Web Development
3347,True,20,2528,All Levels,2.0,Web Development
3348,True,145,550,All Levels,3.0,Web Development
3349,True,100,1032,All Levels,1.0,Web Development
3350,True,85,1142,All Levels,5.0,Web Development
3351,True,195,1766,All Levels,18.5,Web Development
3352,True,30,912,Intermediate Level,7.0,Web Development
3353,True,25,1305,All Levels,1.5,Web Development
3354,True,200,653,Beginner Level,1.0,Web Development
3355,True,50,3411,All Levels,1.0,Web Development
3356,False,0,11533,Beginner Level,2.0,Web Development
3357,True,200,3397,All Levels,8.0,Web Development
3358,False,0,7865,All Levels,5.0,Web Development
3359,True,20,715,All Levels,1.5,Web Development
3360,True,25,988,Beginner Level,0.6333333333333333,Web Development
3361,False,0,4405,Beginner Level,1.5,Web Development
3362,True,50,1936,All Levels,5.0,Web Development
3363,False,0,11666,Beginner Level,4.0,Web Development
3364,True,55,361,Intermediate Level,2.5,Web Development
3365,False,0,30531,All Levels,3.0,Web Development
3366,True,200,88,Intermediate Level,4.5,Web Development
3367,True,30,55,All Levels,1.5,Web Development
3368,True,95,494,Expert Level,3.0,Web Development
3369,True,20,1294,All Levels,1.0,Web Development
3370,True,20,976,All Levels,1.5,Web Development
3371,True,200,1586,Beginner Level,22.0,Web Development
3372,True,30,1550,All Levels,3.0,Web Development
3373,True,25,1209,All Levels,4.5,Web Development
3374,True,35,850,Beginner Level,1.0,Web Development
3375,False,0,5421,All Levels,1.5,Web Development
3376,True,30,255,All Levels,1.0,Web Development
3377,True,120,707,All Levels,6.5,Web Development
3378,False,0,6856,Beginner Level,2.0,Web Development
3379,True,60,1007,All Levels,17.5,Web Development
3380,False,0,12952,All Levels,1.0,Web Development
3381,True,20,2299,All Levels,2.0,Web Development
3382,True,200,19,Expert Level,4.0,Web Development
3383,True,60,1736,All Levels,13.0,Web Development
3384,True,100,2195,Intermediate Level,3.5,Web Development
3385,False,0,47062,Beginner Level,8.5,Web Development
3386,False,0,4569,Beginner Level,1.0,Web Development
3387,False,0,3655,Beginner Level,2.0,Web Development
3388,False,0,15715,All Levels,3.5,Web Development
3389,True,75,578,Expert Level,5.5,Web Development
3390,True,20,1747,Beginner Level,1.5,Web Development
3391,True,100,197,Beginner Level,3.5,Web Development
3392,True,195,4198,All Levels,26.0,Web Development
3393,True,45,540,Beginner Level,1.0,Web Development
3394,True,75,942,All Levels,4.5,Web Development
3395,True,35,2470,All Levels,2.5,Web Development
3396,True,95,478,All Levels,1.5,Web Development
3397,True,100,2558,Beginner Level,3.0,Web Development
3398,True,25,2178,All Levels,1.5,Web Development
3399,True,195,860,All Levels,7.0,Web Development
3400,True,95,2888,All Levels,2.5,Web Development
3401,True,50,3026,All Levels,7.0,Web Development
3402,True,20,2164,All Levels,8.5,Web Development
3403,True,195,10874,Beginner Level,7.5,Web Development
3404,True,200,1935,Beginner Level,1.0,Web Development
3405,True,50,1871,Intermediate Level,13.5,Web Development
3406,True,90,7789,Beginner Level,1.5,Web Development
3407,True,90,10394,Beginner Level,3.5,Web Development
3408,True,120,17759,Beginner Level,3.0,Web Development
3409,True,200,4714,All Levels,4.0,Web Development
3410,True,195,3209,All Levels,12.5,Web Development
3411,True,120,14118,Beginner Level,2.0,Web Development
3412,True,50,11847,All Levels,7.5,Web Development
3413,True,55,11339,Beginner Level,3.5,Web Development
3414,True,85,1156,Beginner Level,2.5,Web Development
3415,True,55,1534,All Levels,1.5,Web Development
3416,True,195,1102,All Levels,2.0,Web Development
3417,True,20,783,Beginner Level,0.6166666666666667,Web Development
3418,True,40,627,All Levels,4.5,Web Development
3419,True,50,891,All Levels,8.5,Web Development
3420,False,0,7484,Beginner Level,1.0,Web Development
3421,True,85,876,All Levels,2.0,Web Development
3422,True,20,1235,All Levels,0.6333333333333333,Web Development
3423,True,25,1143,Beginner Level,1.0,Web Development
3424,True,40,450,All Levels,6.0,Web Development
3425,True,20,1442,Beginner Level,2.0,Web Development
3426,True,45,426,All Levels,1.0,Web Development
3427,True,95,2814,Beginner Level,2.0,Web Development
3428,False,0,4645,Intermediate Level,2.0,Web Development
3429,False,0,13130,Beginner Level,6.5,Web Development
3430,False,0,3933,Beginner Level,3.0,Web Development
3431,True,25,2197,All Levels,1.5,Web Development
3432,True,125,1318,All Levels,4.5,Web Development
3433,True,50,1553,Beginner Level,5.5,Web Development
3434,True,80,2007,All Levels,5.5,Web Development
3435,True,45,1540,Beginner Level,3.0,Web Development
3436,True,25,1655,Intermediate Level,3.0,Web Development
3437,False,0,12201,Beginner Level,5.5,Web Development
3438,True,200,1284,All Levels,1.5,Web Development
3439,True,50,869,All Levels,14.0,Web Development
3440,True,45,396,All Levels,0.5666666666666667,Web Development
3441,False,0,7142,All Levels,4.0,Web Development
3442,True,150,1414,All Levels,2.5,Web Development
3443,False,0,9833,Beginner Level,1.0,Web Development
3444,True,45,604,All Levels,4.0,Web Development
3445,True,50,685,Intermediate Level,1.0,Web Development
3446,True,200,549,Intermediate Level,2.0,Web Development
3447,True,200,1220,All Levels,0.5666666666666667,Web Development
3448,True,40,1588,Beginner Level,0.5666666666666667,Web Development
3449,False,0,8371,Beginner Level,1.5,Web Development
3450,True,65,2570,All Levels,5.0,Web Development
3451,True,45,6117,Beginner Level,2.5,Web Development
3452,True,35,5368,All Levels,2.0,Web Development
3453,True,195,2225,All Levels,6.5,Web Development
3454,True,95,2086,Beginner Level,1.0,Web Development
3455,True,20,1732,All Levels,4.5,Web Development
3456,True,200,6751,All Levels,48.5,Web Development
3457,True,20,5228,Beginner Level,2.5,Web Development
3458,True,40,1477,Intermediate Level,6.0,Web Development
3459,True,50,1626,All Levels,1.5,Web Development
3460,True,200,4529,All Levels,2.0,Web Development
3461,True,40,3254,Beginner Level,1.5,Web Development
3462,True,60,2267,All Levels,1.5,Web Development
3463,False,0,17463,All Levels,1.5,Web Development
3464,False,0,23669,Beginner Level,1.0,Web Development
3465,False,0,5301,Beginner Level,0.5,Web Development
3466,True,30,1033,All Levels,7.5,Web Development
3467,False,0,6909,Beginner Level,2.0,Web Development
3468,True,200,4040,Beginner Level,1.5,Web Development
3469,True,145,546,All Levels,3.0,Web Development
3470,True,50,2459,All Levels,8.0,Web Development
3471,True,200,1284,All Levels,25.5,Web Development
3472,True,40,1122,All Levels,0.5833333333333334,Web Development
3473,False,0,13016,All Levels,1.5,Web Development
3474,True,20,1098,All Levels,2.5,Web Development
3475,True,95,481,Intermediate Level,6.0,Web Development
3476,True,50,376,Beginner Level,3.0,Web Development
3477,True,50,898,Beginner Level,2.0,Web Development
3478,True,20,1393,All Levels,0.5166666666666666,Web Development
3479,True,40,434,All Levels,5.5,Web Development
3480,True,50,394,Beginner Level,1.5,Web Development
3481,True,20,263,All Levels,1.0,Web Development
3482,True,35,1061,Intermediate Level,1.0,Web Development
3483,True,20,1312,Intermediate Level,1.0,Web Development
3484,True,35,764,All Levels,1.0,Web Development
3485,True,25,289,Intermediate Level,4.0,Web Development
3486,True,195,4001,All Levels,4.0,Web Development
3487,True,100,5097,Beginner Level,2.0,Web Development
3488,True,200,3193,Beginner Level,1.5,Web Development
3489,True,200,11011,All Levels,2.5,Web Development
3490,True,25,3492,All Levels,1.5,Web Development
3491,True,100,3559,Beginner Level,1.0,Web Development
3492,True,50,2784,All Levels,15.0,Web Development
3493,True,150,5495,Beginner Level,1.5,Web Development
3494,True,100,2912,All Levels,6.0,Web Development
3495,True,195,9687,Beginner Level,5.0,Web Development
3496,True,20,3444,All Levels,3.0,Web Development
3497,True,75,12629,All Levels,1.5,Web Development
3498,True,95,1659,All Levels,5.5,Web Development
3499,True,30,1305,All Levels,0.5666666666666667,Web Development
3500,True,75,651,Beginner Level,2.5,Web Development
3501,True,40,1926,All Levels,22.5,Web Development
3502,True,35,396,Intermediate Level,0.7166666666666667,Web Development
3503,True,40,1062,All Levels,0.65,Web Development
3504,True,65,578,Beginner Level,1.0,Web Development
3505,False,0,4735,Beginner Level,5.0,Web Development
3506,False,0,4306,Beginner Level,0.5166666666666666,Web Development
3507,False,0,10917,All Levels,2.0,Web Development
3508,True,100,1701,Beginner Level,7.0,Web Development
3509,False,0,11080,Beginner Level,1.0,Web Development
3510,True,50,636,All Levels,10.0,Web Development
3511,True,30,1478,Beginner Level,5.0,Web Development
3512,True,20,362,Intermediate Level,1.0,Web Development
3513,False,0,8337,Beginner Level,20.5,Web Development
3514,True,20,702,Beginner Level,3.0,Web Development
3515,True,200,2698,All Levels,8.0,Web Development
3516,True,95,177,All Levels,1.0,Web Development
3517,True,85,714,All Levels,3.0,Web Development
3518,True,20,1062,All Levels,3.5,Web Development
3519,True,55,1552,All Levels,3.5,Web Development
3520,True,25,102,Beginner Level,2.5,Web Development
3521,True,50,613,All Levels,16.0,Web Development
3522,True,50,2152,Beginner Level,2.5,Web Development
3523,True,85,1063,All Levels,3.5,Web Development
3524,False,0,3142,Beginner Level,0.6166666666666667,Web Development
3525,True,120,1566,All Levels,4.0,Web Development
3526,True,20,2306,Beginner Level,1.0,Web Development
3527,True,40,633,All Levels,5.0,Web Development
3528,False,0,2859,All Levels,0.7333333333333333,Web Development
3529,True,125,299,Intermediate Level,3.5,Web Development
3530,True,50,1002,All Levels,0.5666666666666667,Web Development
3531,True,75,631,All Levels,4.5,Web Development
3532,True,50,1386,All Levels,3.0,Web Development
3533,True,200,2355,Beginner Level,7.0,Web Development
3534,False,0,6742,Beginner Level,0.6833333333333333,Web Development
3535,True,100,1853,All Levels,2.0,Web Development
3536,True,40,252,All Levels,6.5,Web Development
3537,True,120,1302,Beginner Level,1.5,Web Development
3538,True,50,1658,All Levels,5.0,Web Development
3539,False,0,15092,Intermediate Level,5.5,Web Development
3540,True,50,165,All Levels,3.0,Web Development
3541,True,20,4333,Beginner Level,1.0,Web Development
3542,True,20,976,Beginner Level,2.5,Web Development
3543,True,200,1276,All Levels,22.5,Web Development
3544,True,20,1476,All Levels,0.65,Web Development
3545,False,0,5351,Beginner Level,1.5,Web Development
3546,True,20,2402,Beginner Level,2.0,Web Development
3547,False,0,6402,Beginner Level,1.5,Web Development
3548,True,125,223,Intermediate Level,3.5,Web Development
3549,True,95,654,Intermediate Level,25.5,Web Development
3550,True,105,1262,Beginner Level,2.5,Web Development
3551,True,100,253,All Levels,7.0,Web Development
3552,True,20,1780,Beginner Level,0.6,Web Development
3553,True,50,1266,All Levels,3.0,Web Development
3554,True,20,2389,All Levels,2.0,Web Development
3555,True,40,1468,All Levels,2.5,Web Development
3556,True,25,838,Intermediate Level,2.0,Web Development
3557,False,0,2649,Intermediate Level,0.5833333333333334,Web Development
3558,True,95,6000,Beginner Level,1.5,Web Development
3559,True,195,1839,All Levels,5.0,Web Development
3560,True,20,10689,Beginner Level,2.0,Web Development
3561,True,200,7449,All Levels,4.0,Web Development
3562,True,30,4157,All Levels,9.5,Web Development
3563,True,150,3388,Intermediate Level,3.0,Web Development
3564,True,60,1343,Intermediate Level,3.5,Web Development
3565,True,200,3399,All Levels,1.5,Web Development
3566,True,20,2510,Beginner Level,1.5,Web Development
3567,True,195,1537,All Levels,2.5,Web Development
3568,True,50,6134,Beginner Level,2.0,Web Development
3569,True,200,9355,All Levels,16.5,Web Development
3570,True,20,1024,Beginner Level,3.0,Web Development
3571,True,40,325,All Levels,3.5,Web Development
3572,True,50,166,All Levels,2.5,Web Development
3573,True,50,203,All Levels,3.0,Web Development
3574,True,95,1134,All Levels,1.5,Web Development
3575,True,95,216,Beginner Level,2.0,Web Development
3576,True,100,25,Intermediate Level,12.5,Web Development
3577,True,50,1096,Beginner Level,1.0,Web Development
3578,True,35,770,Beginner Level,8.0,Web Development
3579,True,95,424,All Levels,3.5,Web Development
3580,True,35,755,All Levels,0.7,Web Development
3581,True,60,652,Intermediate Level,6.5,Web Development
3582,True,65,4797,Beginner Level,1.0,Web Development
3583,True,200,2783,All Levels,1.5,Web Development
3584,True,20,8462,Beginner Level,2.0,Web Development
3585,True,200,5129,Beginner Level,1.5,Web Development
3586,True,20,5272,All Levels,2.0,Web Development
3587,True,20,2784,All Levels,3.5,Web Development
3588,True,20,3086,Beginner Level,7.5,Web Development
3589,True,20,6008,Beginner Level,4.0,Web Development
3590,True,20,16486,All Levels,6.5,Web Development
3591,True,200,2076,All Levels,11.0,Web Development
3592,True,200,1353,Intermediate Level,23.5,Web Development
